,TRN,BDN,CMC,NYT,LEG,VNO,HLX,ORI,HP,EQC,MTOR,DKS,SEE,EAT,AGCO,AIV,WSM,BIG,HFC,AN,ENDP,OI,FFIV,AXL,VSH,NCR,MDRX,UIS,CRUS,FLR,MUR,ATI,PBI,PWR,TEX,RRC,FL,NVAX,LPX,CMA,AMKR,RMBS,MFA,ZION,HOG,UNM,IVZ,NWL,GME,JWN,NUAN,ANF,FHN,JBL,URBN,PBCT,HRB,LNC,RDN,TGNA,NYCB,WEN,CNX,STLD,TOL,BBBY,APA,MAT,BPOP,KBH,PTEN,SANM,DVN,MOS,OVV,TPR,CLF,AEO,KSS,SWN,MTG,GT,NOV,CDE,IPG,JBLU,THC,ODP,RIG,SNV,M,ON,GPS,X,MRO,XRX,JNPR,CAR,RAD,SLM
2003-01-16,3.2821307237,6.92377723619,2.53213512415,36.3143529817,10.9151640478,11.6148387429,11.25,5.17134175865,8.38814167638,9.67927542557,14.4187842189,4.08453088216,14.815449875,14.8892940493,16.0338557727,1.5288482714,17.763785108,11.5948020905,1.46514841814,12.46,9.58,14.65155012,6.25,21.5253968506,9.82828535045,4.72044491102,0.753319926144,104.8,2.77,11.8910798751,10.7408547528,5.14424644589,13.5521798228,3.82303222831,4.95248308687,3.72389135187,6.66162291565,75.0,6.92489784099,24.7436574255,6.14374993925,8.05,0.974724419666,30.9525110864,32.8075387105,12.2879171602,7.38562273774,16.6163580871,3.20795556684,6.00408992291,5.19480519481,18.2364783425,9.68422054435,13.9910822465,2.6825,2.53613513584,11.0704489746,22.9843913362,37.3459553756,24.6182400221,5.1803771104,4.54802119881,7.26817906174,2.24578890855,10.3661552509,30.9641339833,23.5299830071,11.5083777845,116.069264742,17.7980610058,11.751019363,28.8,17.5199539311,8.87128380762,28.3298913068,5.72355417621,2.12499188909,3.28101156662,39.6967868236,1.51,39.8117028993,6.10187523842,7.92475810016,17.9,10.5551605388,13.1377909156,74.0,119.391847409,17.8150205976,38.294031889,8.57823033541,1.65,10.0769876659,14.4766360029,4.43279571094,17.4817977758,7.79546880037,16.7539362861,60.6,10.276579461
2003-01-17,3.27681409726,6.77289589206,2.47944883215,35.8900831719,10.6727148011,11.5032837946,10.765,5.11451382724,8.19437685375,9.54017206616,14.4187842189,4.10348462175,14.4629689112,14.6529560486,16.6734084468,1.51137339748,17.646418475,11.6849383611,1.45111826913,12.54,9.17,14.7495537997,6.065,21.3411190952,9.23120326681,4.5649310138,0.767206007732,101.0,2.51,11.5607721008,10.6782106425,4.92058355693,13.4804329885,3.80327495581,4.74478342339,3.6613049426,6.50050459397,70.2,6.70151403967,24.4096661677,5.46982324963,7.94,0.953214821555,31.2019506164,32.1991055067,12.223413658,7.17507985399,16.605123227,3.20795556684,5.91899258542,4.91861471861,17.9778519224,9.57833973306,13.731405242,2.6725,2.46252699205,10.9876143335,22.9843913362,36.648757486,24.5313341275,5.16418843193,4.479423594,7.15260730987,2.2423913459,10.1100837122,30.4440197507,23.7196491606,11.4855889176,115.727884552,17.5995412349,11.4266896465,25.86,17.2954350853,8.86324822446,28.4854997566,5.56359618927,2.08624729644,3.19456575289,39.1026476543,1.45,39.8746818644,6.01292661978,7.6618694901,18.0,10.2515189343,13.0177907956,75.2,118.426178055,17.2808841775,38.4268654981,8.42088713349,1.47,9.95606381389,14.4095368789,4.384105964,16.3326709824,7.17892576415,17.0430464895,59.4,10.6845344113
2003-01-21,3.193520283,6.79301340461,2.43314875738,35.7172325087,10.4302655543,11.4507873483,10.705,5.12161731867,7.98811107482,9.56335595939,14.4522967912,4.03714653318,14.1967332895,14.3893482784,16.304089297,1.50771586573,17.1217205861,11.2998106592,1.44310104112,12.41,9.349,14.2987368729,5.875,21.2094921271,8.86195513614,4.74915516897,0.760262966938,102.5,2.689,11.2461932681,10.7017021839,4.67378312775,13.3767986722,3.78351768332,4.61554807723,3.56116668776,6.39515799903,67.0,6.61877929844,24.1888922854,5.36957789521,8.02,0.962271494444,31.1946141596,29.3962109721,12.1008570039,6.69858806446,16.1613462531,3.24154672461,5.74879791044,4.77056277056,17.4075475088,9.43888695722,13.2277892331,2.6325,2.48546979012,10.589473639,22.3669596799,35.7130445289,24.3374627349,5.11742113857,4.44169491136,7.19969209767,2.19992181284,10.0484368603,29.2650941567,23.590469588,11.166544781,116.85443918,17.6949834325,11.1102704108,25.92,16.6892342018,8.75075006023,28.4031188126,5.36318905622,2.11605082925,3.04525025644,37.5136708061,1.46125,39.6317629992,6.10187523842,7.50566031601,17.6,9.69484265929,12.9777907556,74.56,115.529169992,16.691763126,37.2693154757,8.17579483819,1.3,9.52611234015,14.1579151639,4.2968701674,16.1254513967,7.57587812994,16.6961142454,56.0,10.5776890672
2003-01-22,3.12972076569,6.78630756709,2.40760388853,35.7800872953,10.3956299477,11.427820153,10.755,5.03459954869,7.56307856067,9.52858011954,14.2009524992,3.88551661644,14.0204928076,14.1939149316,16.3941671384,1.49552409323,16.8593716416,11.1850917692,1.42973899444,12.01,9.22,14.0635280416,6.055,20.823386354,8.63412118317,4.70369726055,0.742905364953,102.5,2.64,11.1282262059,10.7747869793,4.70463318139,13.2372909387,3.80327495581,4.47708163491,3.59871853332,6.34558313082,63.4,6.45330981598,23.588840195,5.39935374306,7.49,0.960007326222,30.8131184079,28.1930172207,11.9331478983,6.58777602038,16.0770848024,3.32552461903,5.74249440396,4.7012987013,17.6462795889,9.51636072158,13.3615622355,2.59,2.43576039431,10.4745739755,22.3271253795,34.4470799399,24.096795295,5.15339597961,4.43997997124,6.92146380614,2.21011450077,9.95833761523,29.3431112916,23.5372779993,11.0867837468,116.410644933,17.6377181139,11.3198981545,23.94,16.8763332399,8.46146906651,28.4397325655,5.97176484559,2.04154199723,3.03542686852,36.9678918018,1.4725,39.316868174,5.84392424438,7.73806908722,17.5,9.61531747715,12.2222344444,74.2,114.563500638,17.3672885984,36.4723138209,7.97911583579,1.37,9.70749811814,13.7049960769,4.24818042046,16.5398905681,7.52520335984,16.0745273081,54.6,10.3737115921
2003-01-23,3.17934261249,6.75613129827,2.38046246538,36.8486186682,10.5935477001,11.3818857625,11.205,5.05413415011,7.75059290515,9.59813179924,14.0669022101,3.68650235072,14.1854838971,13.9166722769,16.6013461737,1.4873962449,16.6384462147,11.3489758977,1.42506227811,12.0,9.41,14.5437460723,6.99,21.8676269677,8.46913797585,4.7276224755,0.74637688535,102.2,2.4,11.3209057409,10.6964818413,4.51182034609,13.572109499,3.89218268205,4.47708163491,3.61749445611,6.36417370639,61.0,6.61877929844,23.8435792899,5.25047450382,7.55,0.986045260777,31.1579318758,28.7946140964,12.1572975683,6.34953012562,16.3579563049,3.27513788237,5.87486804006,4.7619047619,18.5017362093,9.65581349742,13.4874662377,2.72125,2.4500996431,10.602834065,22.7321074337,34.6672476945,24.5146201312,5.26132050275,4.46055925268,7.04559642852,2.25258403384,10.0911154501,29.8545569537,23.4802870115,11.39443345,116.752025123,17.9431331462,11.7945270079,24.18,16.7865257016,8.63021631285,28.8516372856,6.00302100396,2.10015561175,3.27315285628,38.1699873304,1.48375,39.3438591591,5.93287286301,8.03524751598,17.6,9.84666346156,13.000013,75.92,117.197144331,17.9092799658,37.2313630159,8.10317489885,1.39,10.3255533616,13.3946626284,4.28064025175,16.3326709824,7.7110108502,16.3780930217,56.6,10.4417040838
2003-01-24,3.08541554534,6.75948421703,2.36290036805,36.8250481232,10.4302655543,11.2703308141,11.075,4.92449543158,7.67558716735,9.5053962263,14.1758180699,3.7433635695,14.0354919975,13.8621327382,16.367143786,1.47317251032,16.7765246065,10.8163524802,1.37027788673,11.93,9.25,13.7793173704,6.97,21.6570238187,8.39057454379,4.66541691662,0.70124712019,99.5,2.25,11.0338525561,10.4276342011,4.31900751079,13.0180645004,3.66497404833,5.31711138497,3.65504630167,6.31459883819,56.2,6.2464729629,23.0963446113,4.91301489488,7.19,0.963403578555,30.8498006917,28.3502527678,11.6632041912,6.55453240716,16.1107893827,3.16092794596,5.73303914424,4.55411255411,17.4340732955,9.41822728673,13.05467123,2.61125,2.38891884827,10.3676905676,21.7827232739,33.5297142957,24.3274352731,5.22714440375,4.40568116884,6.61755290309,2.19142790622,10.0294685982,29.4037912854,23.0623531002,11.4172223169,116.035126723,17.5689997316,11.3990029634,23.07,16.5208450674,8.39718440123,28.6044944535,5.90189813865,2.04054854614,3.10419058399,37.1336980816,1.45,38.7860454687,5.74608076388,7.70758924837,19.0,9.50687404696,12.6577904356,73.24,111.754280699,17.7600359661,36.2256228325,7.75823018695,1.34,9.86872992079,13.0172300559,4.19543319461,15.5414689279,7.39007063957,16.3491820014,55.0,10.1405944776
2003-01-27,3.06060462194,6.67901416682,2.30223130455,36.4557762517,10.2521395771,11.3031410931,10.635,4.92094368586,7.36618849896,9.48221233307,13.932851921,3.65807174133,13.6980102236,13.6894241992,15.7726300326,1.4654510544,15.8721111401,10.6278857324,1.35624773772,11.78,9.4,13.1324930841,6.745,21.9027274925,7.90348126503,4.43812737453,0.690832558999,95.0,2.24,10.8529697273,10.1379051908,4.0722070816,12.9861770185,3.48715859585,5.36326686574,3.51109756034,6.24023653587,55.6,6.16373822167,22.9718054982,4.58548056855,7.17,0.973592335555,29.9840987936,27.5025480793,11.4746685605,5.97276917575,15.7063344191,3.02320419911,5.6983698586,3.79653679654,17.4407047421,9.33558860475,12.5510552212,2.5425,2.4300246948,10.2100375409,21.5702736717,33.0618578171,23.7625354259,5.25052805043,4.31478934246,6.31792243529,2.15915106109,9.78762325611,29.2130827334,22.2948744633,11.3089751991,115.727884552,17.0345234252,10.9599712739,23.4,16.038129549,8.04361874223,28.1102087894,5.76951911498,1.99186944256,3.06882638746,36.2701237076,1.4,38.6960755187,5.37249656561,7.37612100091,17.8,9.12370726027,12.3555679111,72.24,113.246678792,16.9588313361,35.6753121661,7.83992761871,1.215,9.41190647994,12.6985092169,4.09805370073,15.1647060448,7.47452858974,16.2624489403,54.0,10.1017416252
2003-01-28,3.12617634806,6.648837898,2.330969282,36.9821850898,10.2521395771,11.3195462325,10.765,4.87121924587,7.37868945526,9.52858011954,13.9663644933,3.56898916525,14.3429753915,13.589435045,16.1329413983,1.46667023165,15.9963816927,10.6524683517,1.39165716141,12.07,9.44,13.3285004436,6.745,22.5520872018,8.09203350197,4.70369726055,0.722076242571,92.9,2.42,10.908021023,10.3858714609,4.30358248396,13.3728127369,3.33897905212,5.22018487535,3.53613212405,6.32079569671,59.4,6.12237085106,22.926518548,4.76413565564,7.44,0.984913176666,30.6517163591,28.0973086269,11.3251403016,6.28858350137,16.4309828955,3.01984508334,5.78977070257,3.8961038961,17.6396481422,9.35366581643,12.8500772264,2.56125,2.43767229415,10.2287421373,21.7296108733,33.0893787865,23.8661553168,5.25772301864,4.35251802511,6.74168552547,2.15405471712,9.90143282886,29.6551798311,22.4924432213,11.3260668493,115.420642381,17.2941262026,11.1854199793,23.52,16.2514224525,7.9712984938,27.9912140925,5.83203143172,2.02167297536,3.11401397191,36.5395589123,1.44625,38.9120033988,5.3991811512,7.57804993327,18.0,9.27552806255,12.8933462267,72.2,116.231474977,17.0452357569,35.9599556143,7.85505677274,1.348,9.95606381389,12.7068966074,4.11834109529,17.8020462265,7.75323982529,16.1901713895,58.0,10.2571530348
2003-01-29,3.17225377723,6.648837898,2.330969282,37.0057556348,10.2521395771,11.3195462325,10.78,4.87121924587,7.37868945526,9.52858011954,13.9663644933,3.50644182459,14.3429753915,13.589435045,15.7636222485,1.46667023165,16.5072717424,10.6524683517,1.38631234274,12.07,9.44,13.3285004436,6.745,22.5520872018,8.09203350197,4.70369726055,0.722076242571,91.6,2.42,10.908021023,10.8974650287,4.30358248396,13.3728127369,3.33897905212,5.14633610611,3.53613212405,6.17207109208,59.4,6.12237085106,22.926518548,4.76413565564,7.44,0.984913176666,30.6517163591,28.3229074552,11.3251403016,6.28858350137,16.4309828955,3.01984508334,5.78977070257,3.8961038961,17.6396481422,9.42597466316,12.8500772264,2.56125,2.45392344278,10.2287421373,21.7296108733,33.392109449,24.0199168621,5.31348402226,4.36966742631,6.74168552547,2.15405471712,9.9393693531,29.4644712792,22.4924432213,11.3260668493,115.420642381,17.2941262026,11.1854199793,23.52,16.2514224525,7.89094266221,27.9912140925,5.83203143172,2.02167297536,3.11401397191,36.5395589123,1.44625,38.7770484737,5.3991811512,7.57804993327,18.0,9.27552806255,12.8933462267,72.2,116.231474977,17.0452357569,36.1876703728,7.85505677274,1.348,9.95606381389,12.5055992354,4.31715756196,17.8020462265,7.75323982529,16.3491820014,56.0,10.2571530348
2003-01-30,3.08187112771,6.62872038545,2.30702096746,37.4378822929,10.019586218,11.3687616509,10.805,4.78597734875,7.62870858123,9.5053962263,13.8239360611,3.50644182459,13.9492466553,13.6121598528,15.9437779313,1.45894877574,16.0170934515,10.6278857324,1.37295029607,11.9,9.09,11.2704231692,6.5,21.797425918,7.89562492183,4.55775344931,0.687361038602,93.5,2.31,10.7782572545,10.8896345149,3.97965692066,12.9144301841,3.25994996213,5.04017850034,3.6613049426,6.20925224324,54.4,6.03963610983,22.5585620775,4.8038367861,12.61,0.984913176666,29.9327435963,27.6529472982,11.0585899271,6.38831434104,15.6333078284,2.97953569402,5.67000407944,4.11255411255,17.7722770756,9.33300614594,12.1182602135,2.55,2.42095884497,9.9508452767,21.0059544159,32.8325164061,23.5519527112,5.26132050275,4.31135946222,6.72028334919,2.20162059416,9.50784138978,28.6149513659,22.8951795358,11.0526004465,111.733736324,16.9047220364,11.7351984012,22.44,16.6555563749,7.52130583689,28.3756584979,5.92396130927,2.03756819286,3.14348413568,35.938511148,1.4175,38.1922437984,4.75875109702,7.68472936924,18.2,8.76222915963,12.8622350844,69.8,116.845991839,17.602937019,35.5045260973,7.89136674242,1.35,9.94262783034,12.3043018634,4.2603528572,16.9543297395,7.60966131,15.8866056759,54.0,10.2280133955
2003-01-31,3.08187112771,6.70583751689,2.32298651049,38.3728472442,9.99484649893,11.5461370903,10.655,4.81971893303,7.80997244756,9.72564321204,14.2344650714,3.60121052255,14.1442361247,13.5212606217,16.1239336141,1.47723643448,16.3415776723,10.2427580304,1.39299336608,11.9,9.29,10.7510036666,6.48,22.0870052478,8.11560253159,4.61517396521,0.697775599793,93.2,2.29,11.6944681047,11.0149227356,3.52461862934,12.9702332775,3.44764405085,5.21095377919,3.6613049426,6.25882711145,53.2,6.03963610983,22.926518548,4.85346319918,15.5,0.990573597222,30.3876039156,28.5621789399,11.3576464448,6.39939554545,15.6445426885,2.85524841027,5.68576284564,4.08658008658,18.4619475293,9.68422054435,12.2835092165,2.56,2.4684666477,10.1245308146,21.4109364701,33.8507922711,24.2873234203,5.35566142211,4.37652718679,6.6261137736,2.25937915913,9.5410358485,29.0397113225,23.7120503622,11.39443345,114.703743981,17.0688826163,12.0674385986,21.96,16.9511728551,7.85076474642,28.7509494651,5.87431917539,2.03558129067,3.22403591666,36.1803119727,1.47,38.8040394587,4.7142767877,7.78378884549,18.0,9.3044463106,12.5777903556,71.96,117.197144331,17.8857151238,36.6810523495,7.87321175758,1.28,9.82842197013,12.0359053674,4.24006546264,16.6717575772,7.4069622296,16.0167052675,53.8,10.3154323135
2003-02-03,3.0428825338,6.648837898,2.30542441316,38.3099924576,9.99484649893,11.4256556598,10.605,4.83037417017,7.83497436016,9.73723515865,14.2093306422,3.27899694948,14.1442361247,13.7894133534,16.2500425921,1.48211314348,16.0170934515,9.65277516789,1.38297183107,12.05,9.23,10.7020018268,6.62,22.3765845777,8.15488424762,4.54579084183,0.680417997808,94.2,2.35,11.4034826845,10.9757701666,3.21611809286,12.9303739251,3.53655177709,5.28941809651,3.68008086538,6.43233915018,56.0,6.45330981598,22.8982142041,4.59540585117,14.33,0.991705681333,30.7690996673,28.1178176113,11.3056366157,6.59885722479,15.8917096107,2.77462963163,5.7456461572,3.8961038961,18.7537311828,9.65839595623,12.0238322119,2.49375,2.43744114388,10.1432354109,20.5544990113,33.6948401116,24.0667105697,5.3738039066,4.44169491136,6.7288442197,2.12687421596,9.77339705952,29.0397113225,23.4422930195,11.9812467726,114.908572095,17.2063193808,12.0753490795,22.02,17.2318214123,7.63380400112,28.9340182296,5.92028411416,2.01273191552,3.33995189416,36.6155534572,1.4625,39.0649523139,4.59864358347,7.83712856347,17.3,9.11647769826,12.3111234222,71.6,117.636084947,17.712906282,36.8897908782,7.93675420451,1.27,9.88216590434,11.9352566814,4.34150243543,16.7659482979,7.52520335984,15.7565060844,54.2,10.1988737562
2003-02-04,3.04819916024,6.68236708558,2.40121767132,37.8621521028,9.89588762271,11.3687616509,11.025,4.73625290877,8.01311298742,9.87633851806,14.2428432145,3.36428877765,14.1142377448,13.6348846606,16.3491282177,1.49146016907,15.3543171707,9.12834595673,1.42238986877,11.9,9.49,10.6922014588,6.47,22.0782301166,8.08417715877,4.46683763247,0.697775599793,91.9,2.429,11.3287702117,11.1845838678,3.20840557944,12.962261407,3.25994996213,5.22018487535,3.82402960671,6.41994543313,55.8,6.66014666906,22.7623533535,4.60533113379,13.71,1.00076235422,30.035453991,27.5162207355,11.078093613,6.15560904848,15.8355353102,2.8518892945,5.59436200167,4.06060606061,18.8929915629,9.54735022732,11.7248102066,2.4375,2.42774567393,10.0844495366,20.0831264564,32.9242529705,23.9396928223,5.35203292521,4.46570407304,6.83585510106,2.09799493348,9.47938899659,28.7796542062,23.8602269307,11.5767443852,112.24580661,17.1146948711,12.8545314472,21.42,17.5873095848,7.63380400112,28.9340182296,5.86328759008,2.02067952427,3.33209318382,36.1250432128,1.53625,37.688412078,3.82479060134,8.02762755626,18.5,8.48750580314,11.9289008178,71.6,117.197144331,18.0271041761,36.3774326715,7.76125601775,1.27,9.87544791257,10.9455446024,4.43076697148,16.5210524239,7.27182950934,15.467395881,51.6,10.1114548383
2003-02-05,3.0676934572,6.69242584186,2.33895205351,37.4535959896,9.85630407222,11.4256556598,10.705,4.70961481592,7.83809959924,9.80678683836,14.2931120729,3.30553218491,14.0242426051,13.5530753526,16.2320270238,1.50283915673,15.6995131503,9.34958953019,1.38698044508,11.79,9.43,10.4373918915,6.555,21.9202777549,8.32772379815,4.46205258948,0.70124712019,89.1,2.737,11.1911419724,11.1271601,3.19298055262,12.8506552202,3.32910041587,5.35865131767,3.81777096579,6.42614229166,53.2,6.80906920327,22.7397098784,4.4266760467,13.58,0.967931915,30.1234914721,27.9674183923,11.0715923844,5.97830977796,15.9310316211,2.77127051586,5.53132693686,3.87878787879,18.8134142028,9.5421853097,12.0789152129,2.49375,2.39672017011,10.0096311511,19.9370673549,32.9334266269,23.9029239024,5.30123396863,4.37652718679,6.66891812614,2.00626074205,9.50309932425,28.5195970899,23.529679201,11.9584579057,111.597184248,17.6453534897,12.7516951956,21.42,17.4713081812,7.4811279211,28.5587272624,5.99750521131,2.01173846443,3.32030511831,35.7519790832,1.50375,37.8053730131,3.26441430394,8.00476767713,17.8,8.31399631483,11.9644564089,71.44,117.197144331,17.9171349132,36.3584564417,7.70376523243,1.25,10.0635516823,10.2242290194,4.46525554223,16.4833761356,7.4576369997,15.2650187387,56.0,9.97546985491
2003-02-06,3.0676934572,6.67230832931,2.24794845826,37.1864631464,9.87114790365,11.4725095494,10.755,4.64923513879,7.82247340386,9.82997073159,13.9914989225,3.30553218491,13.8817503005,12.8622411965,15.3582719621,1.49552409323,15.4302602862,9.2184822274,1.38831664974,11.85,9.6,10.5647966751,6.605,21.499071457,8.20202230685,4.40941711658,0.673474957014,88.2,2.77,11.0220558498,11.4221094528,3.20840557944,12.8745708317,3.16116359964,5.22480042343,3.77396047929,6.47571715987,52.78,7.16482859056,22.7340490096,4.4266760467,13.35,0.966799830888,29.8960613125,27.7760012046,9.39427539369,5.70682026997,15.8748573206,2.68729262144,5.46514011881,3.98268398268,19.0985664096,9.53443793326,11.6225132048,2.56,2.39381152913,9.90274774314,19.2864404482,31.6399410686,24.3508307899,5.34296168296,4.4108259892,6.68603986716,2.02834489925,9.11899201623,28.2855456852,23.5790713905,11.8843940883,111.665460286,17.2139547566,12.763560917,21.72,17.5311798734,7.3043450916,28.4671928802,5.93683149212,1.99584324693,3.22403591666,36.5395589123,1.47875,36.9101720101,3.1754656853,7.99333773756,17.3,8.00312514828,11.8977896756,69.8,117.197144331,17.7993107029,36.3394802118,7.47380209117,1.23,10.4330412301,10.2745533624,4.45511184495,16.4645379915,7.57587812994,15.9588832268,54.0,9.8589112977
2003-02-07,3.02338823685,6.58848536035,2.22719325232,36.8329049715,9.68312603882,11.452429311,10.535,4.62792466451,7.82247340386,9.71405126542,13.6563731998,3.41167312663,13.7842555658,12.8531512734,16.0608791251,1.48617706765,15.5338190801,9.02182127322,1.39299336608,11.82,9.39,10.2707856359,6.555,21.1392910775,7.81706148977,4.38788442312,0.70124712019,86.2,2.58,10.8529697273,11.2393974643,3.19298055262,12.7948521269,3.15128496339,5.1278739138,3.78021912022,6.3889611405,54.22,6.7842487809,22.6434751092,4.38697491624,13.41,0.950950653333,29.4778832769,27.8717097985,9.14722870513,5.80655110964,15.700716989,2.66041969522,5.31070421003,3.76623376623,18.548156336,9.53960285088,11.5674302038,2.49,2.37635968323,9.56606500821,19.2333280477,31.731677633,24.0299443239,5.30849096243,4.42629654021,6.63421010075,1.98927292883,8.82024188777,28.0948371332,23.4042990276,11.9242746054,110.026835372,16.9581696671,12.6290827418,21.72,17.4039525274,7.15166901158,28.4854997566,5.73090856641,2.00279740458,3.11401397191,35.4825438785,1.40625,36.6851099856,3.59352419289,7.84474852318,17.5,7.61995836159,11.5333448667,71.6,113.071102546,17.469402914,35.9409793844,7.23476145748,1.27,10.2315014768,10.1906794574,4.41453705584,16.163127685,7.14514258409,15.9010611861,53.0,9.95604342871
2003-02-10,2.98439964294,6.61195579166,2.26710710989,36.8564755165,9.6732301512,11.5059766135,9.125,4.70428719735,8.06311681261,9.85315462483,13.7485327735,3.31690442867,13.7992547558,13.0122249277,15.6375132705,1.48617706765,15.8583033009,9.09556913104,1.38297183107,12.05,9.87,9.86897054904,6.665,21.2270423896,7.89562492183,4.29457608478,0.742905364953,87.3,2.62,11.0889038518,11.3229229448,3.0541553112,12.8347114793,3.4575226871,5.05402514457,3.77396047929,6.40755171608,55.8,7.07382037521,23.0680402675,4.62518169902,13.75,0.944158148666,29.8520425719,28.261380502,8.84817218741,5.63479244132,15.8411527403,2.59323737969,5.42416732669,3.59307359307,18.8996230095,9.69196792078,11.7641552073,2.45625,2.40932428104,9.47788619669,19.5719196012,32.1720131423,24.1569620714,5.39194639109,4.49505454472,6.88903978561,2.03514002454,9.23754365451,28.0948371332,23.6322629792,11.9356690388,110.163387448,17.4907371296,13.0404277482,22.74,17.4376303543,7.11149109578,28.3756584979,5.77503490764,1.99484979584,3.13366074776,34.5982437196,1.475,37.4953332736,3.89594949625,8.04286747569,16.0,7.41030106322,11.5511226622,73.6,114.563500638,17.712906282,36.4912900508,7.25594227313,1.22,10.2046295097,10.1990668479,4.48554293679,16.2949946941,7.33939586947,16.5371036336,51.6,10.2085869693
2003-02-11,2.99326068701,6.54154449773,2.28307265292,36.6129132183,9.68807398263,11.4122688342,9.07,4.69185608735,8.04436537816,9.73723515865,13.7820453458,3.89878423415,13.7205090085,13.2349280439,15.6194977022,1.4653913744,16.1551718433,9.02182127322,1.35825204472,12.37,9.57,9.91797238891,6.655,21.6306984251,7.69921634168,4.2275854829,0.767206007732,87.7,2.59,10.9748690249,11.403838254,2.9924552039,12.7948521269,3.31922177962,5.30788028882,3.71763271095,6.30220512113,59.2,7.09864079758,22.8472663851,4.74428509041,13.44,0.939629812222,29.6603051443,27.9810910486,8.97169553169,5.68465786115,15.7344215693,2.54956887459,5.44307784613,3.48917748918,18.7139425028,9.6532310386,11.6854652059,2.455,2.40447654607,9.54736041183,19.1602984969,31.8784561361,24.1001385622,5.3701754097,4.55521779866,6.70763560316,1.99776683544,9.30867463747,28.441579955,23.5866701889,11.8786968716,109.685455182,17.586335824,13.012741065,22.68,17.1794336817,7.03917084735,28.4488860037,5.76032612723,1.98193493162,3.11204929433,34.9782164441,1.425,37.0091993008,3.73584198271,8.02381757641,16.4,7.47536712133,11.8666785333,72.2,116.758203716,17.3751435458,36.0927892234,7.24686478071,1.17,10.1374495919,10.5010129059,4.51597402863,16.1819658291,7.43229961465,16.6672032251,54.0,10.1211680514
2003-02-12,2.98262743412,6.51807406642,2.27668643571,36.0943612285,9.46541651112,11.2817472845,9.085,4.63502815594,7.90060438073,9.7024593188,13.4217851939,3.82865539766,13.4767721718,12.9440505044,14.9889528122,1.46206566348,15.8790150596,9.10376333746,1.35290722605,12.23,9.69,9.82976907715,6.42,21.0076641094,7.4478133591,4.13906218756,0.729019283365,84.7,2.48,10.7389349004,11.0044820505,2.57597947965,12.7828943211,3.28958587087,5.1094117215,3.64878766074,6.20925224324,67.6,7.04072647872,22.5925272902,4.88323904703,13.32,0.935101475777,29.4538186838,27.591420345,8.41909109676,5.3189781157,15.9478839112,2.68729262144,5.43047083317,3.41991341991,19.1648808763,9.57575727425,11.7248102066,2.41125,2.37442058924,9.60347420098,19.067351796,31.8325878539,23.8327296642,5.31756220467,4.46927029303,6.68603986716,1.99776683544,9.07157136092,28.0948371332,23.0319579067,11.6849915029,109.207522915,17.3071876363,12.6607246654,21.18,16.9511728551,6.72578310415,28.2475103628,5.66288045703,2.01173846443,3.12973139259,34.8884047092,1.4375,36.9101720101,3.57573446916,7.64281959082,15.8,6.6728857379,11.8044562489,69.72,113.422255038,16.8488620731,36.1307416832,7.35276885892,1.18,10.1979115179,10.3081029244,4.40033587965,15.8240410902,7.22960053425,15.9877942471,51.6,10.2474398217
2003-02-13,2.98262743412,6.57172076655,2.24954501256,35.0886846422,9.47531239874,11.2951341101,8.855,4.65633863022,7.59335865481,9.86474657145,13.430163337,3.86656287685,13.4280248045,12.3713853487,14.9889528122,1.46123423575,15.3750289295,9.03820968607,1.3362046677,12.21,9.71,9.80036797323,6.395,21.0252143718,7.46352604551,4.1175294941,0.732490803762,84.7,2.41,10.6878158401,11.185442313,2.53741691259,12.715133422,3.28958587087,5.05402514457,3.67382222445,6.08531507272,83.8,7.11518774582,22.6378142404,4.79391150349,12.85,0.937365644,29.5791854634,27.488875423,8.25005915196,5.41316835317,15.8973270408,2.66041969522,5.37373927484,3.44588744589,17.9115374557,9.62224153286,11.5910372043,2.2925,2.39672017011,9.62485088257,18.383529639,31.2175984115,23.5786914952,5.28127723569,4.42629654021,6.52623142072,1.9875741475,8.92456732946,27.4793686246,23.0813500962,11.6792942862,109.070970839,16.9783281276,12.2652006209,21.78,17.0073025666,6.70971193783,28.339044745,5.58198216478,1.98690218709,2.98434525131,34.8124101643,1.425,37.0452092247,3.62020877848,7.71520920808,16.6,6.39816238141,11.5822338044,68.12,101.746434667,16.6132136525,35.4855498674,7.25594227313,1.14,9.86201192901,10.1822920669,4.37801974563,15.8993936668,7.09446781399,16.0167052675,49.6,10.17944733
