,BRK.B,JPM,BAC,WFC,MS,C,GS,BLK,SCHW,SPGI,AXP,PNC,MMC,TFC,CB,XLF,SPY
2002-06-10,49.0,19.2824752526,21.3734795512,14.3829360488,26.126310373,260.921637367,58.6218208907,29.3877073821,9.77229650339,20.9673099553,26.2335301597,30.969582437,30.1997396275,18.6318111787,18.7580898635,13.8476821537,13.8476821537
2002-06-11,48.2,18.7417919146,21.2472759605,14.2362594364,25.1035722445,254.727094898,56.5511544851,28.7208553386,9.21234544786,20.7736485076,25.6377649025,30.7127865627,29.4571740132,18.4512606531,18.1746739516,13.6042658659,13.6042658659
2002-06-12,48.64,18.8783856,21.379489246,14.3771840248,25.4231779097,257.793080564,56.8648918193,28.6218179064,8.85182901485,20.5004475367,24.5852462814,30.4103380886,29.1029795361,18.6267958863,18.0985762239,13.6799953777,13.6799953777
2002-06-13,49.26,18.5881240186,20.9137378991,14.1499790762,24.574770144,251.410824686,55.9236798167,28.5227804742,8.55267708107,19.7465511866,23.7776533771,30.0565304396,28.5996505423,18.3910771446,17.5912580397,13.360849578,13.360849578
2002-06-14,48.62,18.7816317395,21.364465009,14.3311678326,24.6096362166,251.535966959,57.1394119867,27.8295184488,8.62938270511,19.8745060717,23.804131833,30.3875117886,28.7549989972,18.556581793,17.8322341772,13.4852623474,13.4852623474
2002-06-17,49.14,20.1930998218,22.0435605213,14.8114618379,26.2192865665,267.992175742,59.0924268919,27.6644560618,9.34274500874,20.3932420924,25.2869253621,31.2606177612,29.9045775633,19.0831874925,18.5450162261,14.0910984416,14.0910984416
2002-06-18,49.1,19.9312952581,22.2358707548,14.851726006,26.2657746633,269.493883008,59.4375379595,28.8198927708,9.51149738164,20.659526583,25.6179060606,31.3005637861,30.1376002456,19.1784780477,18.580528499,14.1181446958,14.1181446958
2002-06-19,48.16,19.6979477123,22.1607495698,14.7251814776,25.6556183934,263.174198266,58.3943613234,28.1926557002,9.20467488545,20.7114001851,25.1412938548,30.8440377874,29.9822517907,18.902636967,18.3801378162,13.9829134248,13.9829134248
2002-06-20,48.24,18.9979050747,21.664949749,14.6676612375,24.8769427729,253.350529904,57.0413690697,28.2982956279,9.09728701179,20.6456936225,24.7639758586,30.3247394638,29.8424381813,19.0079581069,18.3699422052,13.701632381,13.701632381
2002-06-21,48.1,18.775940336,21.1120578275,14.6992973696,24.3771957328,249.033121516,55.3544510023,27.8625309262,8.7674528284,20.057792799,24.6911601049,30.0337041397,29.7492291084,18.7872852423,18.3724911079,13.5510442469,13.5510442469
2002-06-24,47.26,18.8840770036,21.1421063015,14.469216409,24.638691277,247.719127659,56.0606027515,28.093618268,8.9515463261,20.3102443291,24.5587678255,29.9366923649,29.6342712518,18.8123617042,18.3648443996,13.5890784528,13.5890784528
2002-06-25,46.24,18.7417919146,21.0429463373,14.466340397,24.3539516845,244.778284264,55.982141446,28.423743042,8.66773551714,20.2687454474,24.0424379359,29.5372321161,29.0066634941,18.7421476109,18.4311158714,13.4586754609,13.4586754609
2002-06-26,45.04,17.9222298024,20.2676957083,14.2909036645,23.9704248863,231.51320342,55.550604266,28.4897679968,8.66773551714,20.4036168128,23.6121630279,29.1035324173,29.2707558674,18.5816582549,18.382686719,13.203302935,13.203302935
2002-06-27,45.14,18.6222724399,20.6132531592,14.4260762289,24.7665335431,245.028568808,57.2767529861,29.0905950855,9.01291082534,20.8704792314,24.5455285976,29.4972860912,29.5938806535,19.0280192764,18.0786506217,13.4858427509,13.4858427509
2002-06-28,44.68,19.3052408668,21.1421063015,14.3973161088,25.0338400994,242.46315223,57.5513675552,29.2490549771,8.59102989309,20.6456936225,24.0424379359,29.8339740152,30.0133214817,19.3590285732,18.0888703225,13.6597134068,13.6597134068
2002-07-01,44.4,17.8482415561,20.8085682402,14.1873672323,24.0808341161,240.836302692,55.8173727046,28.9519426804,8.437618645,20.3102443291,24.5653874395,29.4687532163,29.2862907129,19.2085698019,18.0147774921,13.3771735909,13.3771735909
2002-07-02,43.62,17.9677610308,20.8806845777,14.2793996165,24.20286537,234.51661795,55.4721429605,28.5293829697,8.21517233527,20.0093774371,24.4329951601,28.2931987696,28.8948126066,18.9327287212,17.3019533649,13.192436019,13.192436019
2002-07-03,44.3,17.8066667917,20.6733501072,14.1183429441,24.1152161714,231.575774556,55.0798364332,27.8361209443,8.28420739691,20.1442488025,24.0084196265,27.9907502955,28.9942356177,18.7973158271,17.1256635271,13.045732653,13.045732653
2002-07-05,45.12,18.7502187638,21.2803292818,14.4979765291,25.5234466287,247.468843115,58.022135388,27.9945808358,8.84415845244,20.7148584252,24.7779627811,29.1491850172,29.8890427178,19.2587227257,17.6264288637,13.5456107889,13.5456107889
2002-07-08,45.94,18.5718644276,21.6168721906,14.6302730814,25.4182675904,240.71116042,57.7475208189,28.3577180872,8.59102989309,20.4624068952,24.5457730362,29.1434784422,29.8827923952,19.2587227257,17.5012375295,13.4749758349,13.4749758349
2002-07-09,46.3,17.9907744936,21.1060481327,14.454836349,24.3723204873,235.079758175,55.636911702,27.9087483946,8.20750177286,19.9713367956,23.9885176484,28.1904804199,29.0577498108,18.8976216746,17.1154438263,13.121801065,13.121801065
2002-07-10,45.82,17.346397537,20.4630107892,14.1154669321,23.4257091425,228.697502297,56.1390640569,27.7965059714,7.9390320887,19.4249348538,23.1061966176,26.8209024238,26.8076336714,18.4663065302,16.3361916443,12.7034247992,12.7034247992
2002-07-11,45.0,17.5880388957,20.7785197662,14.0205585358,23.957447614,230.887492059,57.4729062498,27.928555881,8.14613727363,19.3661447715,23.2388764718,27.5069917162,27.4639175454,18.8201640329,16.7449796742,12.8772954551,12.8772954551
2002-07-12,44.12,17.3809177311,20.6162580066,13.8336177554,24.1911788102,227.446079576,57.3944449443,28.60201042,8.20750177286,19.6946775846,23.2057065083,27.3859171352,27.6201756106,18.3955350297,16.5814644623,12.6871244252,12.6871244252
2002-07-15,43.5,17.3061239772,20.3698605199,13.5603966147,24.0450968126,231.137776603,57.2375223334,29.0179676353,8.2688662721,19.4733502158,22.3167514848,27.2994352916,27.2264052862,18.3500390651,16.4664928289,12.6871244252,12.6871244252
2002-07-16,43.92,16.3970921991,19.9221382574,13.5747766747,23.7529328173,226.507512535,57.002138417,28.8595077437,8.03107883756,18.9234900339,22.4759673099,27.0111624797,26.3888620566,17.9911264553,16.2186650858,12.4317518993,12.4317518993
2002-07-17,43.84,16.1899710345,19.5315080955,13.7387093591,23.3146868243,231.075205467,58.4379803069,29.275464959,8.0924433368,18.7955351488,22.5622092152,26.8670260737,26.557620767,18.0315673127,15.7894376544,12.3556834873,12.3556834873
2002-07-18,44.4,15.6491546602,18.813349567,13.3734558342,22.6134932356,230.887492059,59.3167469281,28.8661102392,7.97738490073,18.4842935364,22.243777565,22.8830958126,25.2513033417,17.1267031274,14.8415604101,11.9264403055,11.9264403055
2002-07-19,44.6,15.016284435,18.4858212005,12.9506820691,22.5842768361,225.256089814,60.4152052045,28.2520781596,7.89300871428,17.7407719067,20.996586935,21.3840771904,25.0887949538,16.8132864822,14.9079884649,11.6710677796,11.6710677796
2002-07-22,41.58,14.1072526569,18.1102152756,12.7723693247,21.3455014961,200.477919934,56.4921399315,28.6086129155,7.36373990836,17.6888983047,19.2186768881,21.326422628,24.3137549503,16.5251453729,14.6550508714,11.2744253457,11.2744253457
2002-07-23,40.0,11.5527582933,17.3980664419,12.2604391873,20.8020764648,168.94206736,53.1418421884,27.9615683584,6.72708322879,17.8929344728,19.013023114,20.7556424604,24.4387614025,16.2673349067,14.1542855348,10.633277302,10.633277302
2002-07-24,41.78,13.4053420435,17.7285996559,13.0685985614,22.1460308432,185.1479916,55.5898349187,26.7401066946,7.21032866027,18.4151287336,20.1872398241,22.2892538199,26.3451097983,17.0609867341,14.690819824,11.2744253457,11.2744253457
2002-07-25,42.34,12.8587723035,18.0140601588,13.3561997621,21.9356727665,185.523418416,54.3815308146,26.4099819206,6.90350616409,19.8710478316,20.074461948,22.6467121068,27.470167868,17.3491278433,14.731698627,11.1929234758,11.1929234758
2002-07-26,42.24,12.8012386467,18.5248842167,13.7185772751,22.216150202,192.343672246,54.6875299059,26.8061316494,6.88049447688,19.8018830288,20.0147560136,22.6986012129,27.8576878698,17.7434262034,15.6105928913,11.5352313296,11.5352313296
2002-07-29,45.84,14.4409478666,19.3211687775,14.2506394964,23.1218585874,208.424454214,57.1397445266,28.1266307454,7.47879834443,21.0191835573,22.2172415941,24.4282380846,29.0640001334,18.5674086738,16.5814644623,12.3067823653,12.3067823653
2002-07-30,46.84,14.3201271872,19.3151590827,14.2937796765,23.9399177743,212.429006921,58.0829039961,28.0143883223,7.15663472344,21.3788405317,22.5025032808,24.3590526097,29.1265033595,18.2994879933,16.249324188,12.3339496553,12.3339496553
2002-07-31,45.74,14.360400747,19.9822352053,14.6273970694,23.5776344201,209.863590343,57.4934293277,27.6974685392,6.86515335207,21.6312920617,23.3914583042,24.3013980473,29.9390452987,18.7140067821,16.5789095371,12.5241206852,12.5241206852
2002-08-01,46.48,14.3949209411,19.4714111475,14.1931192563,23.1686048267,203.231049921,56.5817085072,27.6578535663,6.37423735818,21.4065064528,22.7943989601,23.8459270045,28.4577188403,18.6027944241,16.2850931406,12.2144135794,12.2144135794
2002-08-02,46.9,13.7217771561,19.083785833,14.066574728,22.3680754796,194.296434104,55.4027591703,27.0768339641,6.33588454615,20.4451156945,21.9054439366,23.5749505612,28.0326969028,18.3348737435,15.6872406469,11.9047064735,11.9047064735
2002-08-05,45.6,12.8587723035,18.6480829601,13.8307417434,21.474053654,180.265312081,53.4850015823,26.773119172,5.95235642593,20.2134136052,20.1408018751,22.5717611756,27.5639227071,17.5867178808,15.1762556095,11.4374290857,11.4374290857
2002-08-06,46.22,13.6067098424,19.1498924757,14.089582824,22.2395233217,191.276282278,54.9390390978,26.8853615952,5.89175898293,21.1471384424,21.22877668,23.5345923676,28.126451742,18.1326694563,15.1660359088,11.8123376875,11.8123376875
2002-08-07,46.74,13.8310911041,19.6066292804,14.4260762289,22.4323515585,198.323303204,55.7643036336,26.6938892262,6.01466399431,21.562127259,21.9386139002,23.9958288667,28.0326969028,18.43092078,15.1839203851,11.9644745115,11.9644745115
2002-08-08,47.18,15.1773786741,20.5501513638,14.8743604742,24.0626266523,213.298222672,58.3972904859,27.9945808358,6.34497121239,21.6969986243,23.2521444573,25.1085619208,29.2515098116,19.0072029985,16.0525949486,12.5893221812,12.5893221812
2002-08-09,47.2,15.1601185771,20.6763549546,14.9813702618,24.9683350377,215.87793569,59.3011516442,29.4009123731,6.58309967193,21.7212063053,23.8492038014,25.1316237458,29.1077523916,18.9869825698,16.208445385,12.6979913412,12.6979913412
2002-08-12,48.46,14.6480690312,20.5681804482,14.8223016586,24.4774995256,214.430779607,59.2225550217,29.3216824273,6.49860247661,21.3407998902,23.5374061439,25.0278455335,28.7702349707,18.9061008549,16.098583602,12.5567214332,12.5567214332
2002-08-13,49.06,14.0382122687,20.2406520817,14.53019386,24.0743132121,208.264636296,58.782413936,28.7736753025,6.59846279835,21.0779736397,23.1061966176,24.2956325911,28.0952001289,18.683676139,15.906964213,12.2578812433,12.2578812433
2002-08-14,48.8,14.4639613293,20.7334470552,14.9090663512,25.7162748656,221.729479852,61.6983486291,29.7772546155,6.82890969469,22.0981544803,24.1278314953,25.2699946955,29.5452749743,19.1790766427,16.5942390882,12.7468924632,12.7468924632
2002-08-15,49.9,14.2625935304,20.8536409511,14.9379879154,25.8389837437,225.504669633,62.5236131649,29.4471298415,6.82890969469,22.2779829675,24.8443027083,25.7024039134,30.4515717526,19.2397379288,16.2876480658,12.9044627451,12.9044627451
2002-08-16,49.98,14.3028670902,20.6463064806,14.8656840049,25.9032598226,219.590205642,62.5078938405,30.6487840188,6.87499907396,22.1327368817,24.413093182,25.4544892951,30.1953085257,19.0931398206,15.9146289885,12.8120939591,12.8120939591
2002-08-19,49.7,15.6549080259,21.0639802691,15.2272035576,27.1011322033,228.713580948,64.0562473029,29.7112296607,7.32821130341,22.8070937086,24.9637145771,25.8638366881,30.4703227205,19.3357849653,16.3106423925,13.138101439,13.138101439
2002-08-20,48.94,15.2694325251,20.7364519026,14.9322036026,26.7154757295,225.190070485,63.2781407405,29.5791797511,7.10544597029,22.4958520962,24.227341386,25.7485275633,30.1765575578,19.0173132129,16.1828961331,12.9587973251,12.9587973251
2002-08-21,49.5,15.4650469583,20.8957088147,14.8974977255,26.5284907725,231.293293965,62.7829820191,29.9093045251,7.33589286662,22.4266872934,24.5656750143,26.3423695559,30.0953033639,19.1740215355,16.2007806094,12.9859646151,12.9859646151
2002-08-22,50.0,15.3557330103,21.1391014541,15.0189682952,26.4174684543,236.882040224,62.8065610058,30.0941743985,7.61242914222,22.1085292007,25.335218169,26.7517169489,30.4328207848,19.2498481432,16.4281689511,13.138101439,13.138101439
2002-08-23,50.14,14.7919031733,20.8536409511,14.935095759,25.9207896623,228.936593736,61.5411553842,29.6782171833,7.28212192414,22.0238023174,24.7713287884,27.0284588484,29.7640362656,18.9515968196,16.2237749361,12.8609950811,12.8609950811
2002-08-26,50.0,15.2406656967,21.334416535,15.1838212112,26.2713864567,231.629965427,62.6808064099,29.6253972194,7.36661911947,22.2217144618,25.242342271,27.5588808224,29.9202943308,19.2751236791,16.2237749361,13.051166111,13.051166111
2002-08-27,50.02,15.3902532044,21.454610431,15.2416643397,25.7513345451,230.283279581,62.1699283639,29.3480924093,7.25907723451,21.8571394589,24.6054789706,27.599239016,29.4952723934,19.2397379288,16.0960286768,12.9316300351,12.9316300351
2002-08-28,49.5,15.1198450173,21.0369366425,15.0536741723,24.82225304,223.213178892,60.5822765902,28.8529052482,6.95949626928,21.7738080297,24.0415895901,26.6364078241,29.6890323943,18.8909355334,15.7766630284,12.7197251732,12.7197251732
2002-08-29,49.46,15.3039527192,21.1421063015,14.9379879154,24.699544162,220.991147247,60.8180664576,28.8198927708,7.0439934646,22.0689401749,23.9022757431,26.0022076378,30.4390711074,19.1234704637,15.6923504973,12.7305920892,12.7305920892
2002-08-30,48.8,15.1888854055,21.0579705743,15.0941643622,24.9624917578,220.519807201,60.7551891596,29.2160424997,7.05167502781,22.0168580316,23.9221777212,26.5729878055,30.4078194944,19.2346828217,15.8124319811,12.7577593792,12.7577593792
2002-09-03,48.16,14.2395800677,20.1715405915,14.7789193123,23.3205301042,197.895484997,57.9650090624,28.4303455375,6.58309967193,21.2877080258,22.1177317034,25.5582675074,28.7577343255,18.6988414605,15.3934242504,12.1329117094,12.1329117094
2002-09-04,48.14,14.6077954714,20.423947773,14.7442134352,24.1678056906,204.022905594,59.3404499554,28.3907305646,7.12849065992,21.433538027,22.8872748581,26.1809367813,29.1577549725,19.1133602493,15.4930663327,12.3611169453,12.3611169453
2002-09-05,49.0,13.8656112982,20.4087897296,14.7095075582,22.9524034702,197.289476366,57.2890781093,28.3511155918,6.88268063717,21.4300658841,22.6285491423,25.9676149004,28.1327020646,19.0880847134,15.3423257467,12.1763793734,12.1763793734
2002-09-06,49.06,13.7562973502,21.0060166423,14.8946055691,23.4081793028,203.888237009,56.8567966858,28.4567555194,7.15921691277,21.9022773164,23.0199547123,26.5210986994,28.813987229,19.2296277145,15.4368579786,12.3611169453,12.3611169453
2002-09-09,49.82,13.5721896483,20.9938902076,14.9437722283,23.9399177743,209.207646099,58.3972904859,29.0311726262,7.5279319469,21.8814444591,23.1260985957,27.0976443233,29.0640001334,19.3610605012,15.6770209462,12.5567214332,12.5567214332
2002-09-10,50.36,13.3190415582,20.7756143816,14.8194095022,23.6068508196,207.860960254,57.6977805461,28.8198927708,7.74301571681,22.2078258903,23.2189744937,26.6018150867,29.501522716,19.2195175001,15.7357842254,12.4806530213,12.4806530213
2002-09-11,50.22,13.2212343416,20.8392781642,14.6921546196,23.5717911402,202.945556918,57.9178510889,29.1566200403,7.69692633755,22.0064416029,23.0796606467,26.6075805429,29.4577704578,19.1487459996,15.8711952603,12.4100180673,12.4100180673
2002-09-12,50.2,12.6631578703,20.4118213383,14.2409782179,23.2328809056,196.279461982,56.7467614143,28.9255326985,7.25907723451,21.5967287426,22.4494313391,26.1290476751,28.5889756151,18.7544476395,15.7894376544,12.0622767554,12.0622767554
2002-09-13,49.8,12.6804179673,20.7058873816,14.1947037152,23.3263733841,197.828150705,57.375534394,29.6452047059,7.68924477433,21.8675558876,22.681621084,25.8292439507,29.0952517464,18.8909355334,15.7664433277,12.1546455414,12.1546455414
2002-09-16,49.98,12.4905568998,20.9120367728,14.1773507767,23.4198658626,201.194865318,57.0611479041,29.1896325177,7.50488725727,21.9682480312,23.1128306103,25.6274529823,29.2515098116,18.7847782826,15.5875985646,12.1274782514,12.1274782514
2002-09-17,50.04,12.3985030488,20.6300971643,13.9488704194,22.7537319534,200.65619098,55.7014263356,28.9849551578,7.0439934646,22.0238023174,22.058025769,25.0912655521,28.8327381968,18.4561963159,15.3780946993,11.8666722675,11.8666722675
2002-09-18,49.8,11.7598794579,20.0995656428,13.7146057493,22.2628964413,196.010124813,55.3398818723,28.5227804742,6.96717783249,22.1974094616,21.5339403447,24.7049799841,28.5952259377,18.2388267071,15.401089026,11.7688700235,11.7688700235
2002-09-19,48.34,11.4319376139,19.2082726867,13.3097038503,19.8087188808,186.179318141,52.7776319802,28.1662457183,6.64455217762,21.3779837408,20.9302470079,23.8689888294,26.813883994,17.7687017393,14.9693548434,11.3613606737,11.3613606737
2002-09-20,48.0,11.6102919501,19.1294508606,13.5613214589,20.1125694359,180.657906174,52.9426848874,27.7304810166,6.95181470607,22.0967173179,21.0828288403,24.3071635036,26.6013730253,17.8849692045,14.9950533066,11.3082920894,11.3082920894
2002-09-23,47.12,11.0752289415,19.3568215127,14.0616645198,19.5107116056,185.640643803,51.6144019678,27.4267662245,6.91340689001,21.7981130299,20.744495212,24.3532871535,26.6263743157,17.7687017393,14.9128182242,11.3137550325,11.3137550325
